"","p_year","tech_field","tech_name","Continent","Region","Country","geo","geo_level","indicator","share_inv","rank_2000","Geo","Rank based on year 2000"
"2047",1990,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",36.5,21,"US - Indiana
Indicator: Absolute numbers
Year: 1990
Value: 36",21
"2048",1991,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",56.7,21,"US - Indiana
Indicator: Absolute numbers
Year: 1991
Value: 57",21
"2049",1992,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",41.4785714285714,21,"US - Indiana
Indicator: Absolute numbers
Year: 1992
Value: 41",21
"2050",1993,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",132.984126984127,21,"US - Indiana
Indicator: Absolute numbers
Year: 1993
Value: 133",21
"2051",1994,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",131.448412698413,21,"US - Indiana
Indicator: Absolute numbers
Year: 1994
Value: 131",21
"2052",1995,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",272.124206349206,21,"US - Indiana
Indicator: Absolute numbers
Year: 1995
Value: 272",21
"2053",1996,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",174.857600732601,21,"US - Indiana
Indicator: Absolute numbers
Year: 1996
Value: 175",21
"2054",1997,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",146.986891178996,21,"US - Indiana
Indicator: Absolute numbers
Year: 1997
Value: 147",21
"2055",1998,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",100.685226818694,21,"US - Indiana
Indicator: Absolute numbers
Year: 1998
Value: 101",21
"2056",1999,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",63.2121212121212,21,"US - Indiana
Indicator: Absolute numbers
Year: 1999
Value: 63",21
"2057",2000,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",73.5560263064091,21,"US - Indiana
Indicator: Absolute numbers
Year: 2000
Value: 74",21
"2058",2001,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",91.1897212672948,21,"US - Indiana
Indicator: Absolute numbers
Year: 2001
Value: 91",21
"2059",2002,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",53.1560102908787,21,"US - Indiana
Indicator: Absolute numbers
Year: 2002
Value: 53",21
"2060",2003,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",27.8006715506715,21,"US - Indiana
Indicator: Absolute numbers
Year: 2003
Value: 28",21
"2061",2004,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",36.9536741036741,21,"US - Indiana
Indicator: Absolute numbers
Year: 2004
Value: 37",21
"2062",2005,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",52.3656546669705,21,"US - Indiana
Indicator: Absolute numbers
Year: 2005
Value: 52",21
"2063",2006,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",49.3771062271062,21,"US - Indiana
Indicator: Absolute numbers
Year: 2006
Value: 49",21
"2064",2007,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",53.507844007844,21,"US - Indiana
Indicator: Absolute numbers
Year: 2007
Value: 54",21
"2065",2008,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",75.9687673437673,21,"US - Indiana
Indicator: Absolute numbers
Year: 2008
Value: 76",21
"2066",2009,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",43.5833333333333,21,"US - Indiana
Indicator: Absolute numbers
Year: 2009
Value: 44",21
"2067",2010,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",50.7882936507936,21,"US - Indiana
Indicator: Absolute numbers
Year: 2010
Value: 51",21
"2068",2011,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",41.6452380952381,21,"US - Indiana
Indicator: Absolute numbers
Year: 2011
Value: 42",21
"2069",2012,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",37.0690476190476,21,"US - Indiana
Indicator: Absolute numbers
Year: 2012
Value: 37",21
"2070",2013,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",40.8968253968254,21,"US - Indiana
Indicator: Absolute numbers
Year: 2013
Value: 41",21
"2071",2014,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",43.7808302808303,21,"US - Indiana
Indicator: Absolute numbers
Year: 2014
Value: 44",21
"2072",2015,"16","Pharmaceuticals",NA,"US - Indiana",NA,"US - Indiana","regio","Absolute numbers",42.8764069264069,21,"US - Indiana
Indicator: Absolute numbers
Year: 2015
Value: 43",21
"2073",1990,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",13.2857142857143,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1990
Value: 13",63
"2074",1991,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",22.2333333333333,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1991
Value: 22",63
"2075",1992,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",16.95,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1992
Value: 17",63
"2076",1993,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",20.3444444444444,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1993
Value: 20",63
"2077",1994,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",26.525,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1994
Value: 27",63
"2078",1995,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",45.7642857142857,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1995
Value: 46",63
"2079",1996,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",29.1257275132275,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1996
Value: 29",63
"2080",1997,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",23.8611111111111,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1997
Value: 24",63
"2081",1998,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",21.1301587301587,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1998
Value: 21",63
"2082",1999,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",26.9397759103641,63,"US - Kentucky
Indicator: Absolute numbers
Year: 1999
Value: 27",63
"2083",2000,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",22.0285714285714,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2000
Value: 22",63
"2084",2001,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",9.75119047619048,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2001
Value: 10",63
"2085",2002,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",13.6166666666667,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2002
Value: 14",63
"2086",2003,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",17.9004329004329,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2003
Value: 18",63
"2087",2004,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",8.66512654012654,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2004
Value: 9",63
"2088",2005,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",18.2916666666667,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2005
Value: 18",63
"2089",2006,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",12.15,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2006
Value: 12",63
"2090",2007,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",17.6787878787879,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2007
Value: 18",63
"2091",2008,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",12.6980519480519,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2008
Value: 13",63
"2092",2009,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",13.1785714285714,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2009
Value: 13",63
"2093",2010,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",9.39285714285714,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2010
Value: 9",63
"2094",2011,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",12.2,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2011
Value: 12",63
"2095",2012,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",8.09126984126984,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2012
Value: 8",63
"2096",2013,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",14.1286435786436,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2013
Value: 14",63
"2097",2014,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",7.46666666666667,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2014
Value: 7",63
"2098",2015,"16","Pharmaceuticals",NA,"US - Kentucky",NA,"US - Kentucky","regio","Absolute numbers",4.58333333333333,63,"US - Kentucky
Indicator: Absolute numbers
Year: 2015
Value: 5",63
"2099",1990,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",24.4376623376623,18,"US - Maryland
Indicator: Absolute numbers
Year: 1990
Value: 24",18
"2100",1991,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",27.3166666666667,18,"US - Maryland
Indicator: Absolute numbers
Year: 1991
Value: 27",18
"2101",1992,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",30.2269841269841,18,"US - Maryland
Indicator: Absolute numbers
Year: 1992
Value: 30",18
"2102",1993,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",39.2690476190476,18,"US - Maryland
Indicator: Absolute numbers
Year: 1993
Value: 39",18
"2103",1994,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",55.4456349206349,18,"US - Maryland
Indicator: Absolute numbers
Year: 1994
Value: 55",18
"2104",1995,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",60.4698412698413,18,"US - Maryland
Indicator: Absolute numbers
Year: 1995
Value: 60",18
"2105",1996,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",66.1309523809524,18,"US - Maryland
Indicator: Absolute numbers
Year: 1996
Value: 66",18
"2106",1997,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",87.686163183222,18,"US - Maryland
Indicator: Absolute numbers
Year: 1997
Value: 88",18
"2107",1998,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",120.893122890182,18,"US - Maryland
Indicator: Absolute numbers
Year: 1998
Value: 121",18
"2108",1999,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",197.503405336494,18,"US - Maryland
Indicator: Absolute numbers
Year: 1999
Value: 198",18
"2109",2000,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",90.8803168852082,18,"US - Maryland
Indicator: Absolute numbers
Year: 2000
Value: 91",18
"2110",2001,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",115.443620918089,18,"US - Maryland
Indicator: Absolute numbers
Year: 2001
Value: 115",18
"2111",2002,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",115.129365079365,18,"US - Maryland
Indicator: Absolute numbers
Year: 2002
Value: 115",18
"2112",2003,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",87.7913253413253,18,"US - Maryland
Indicator: Absolute numbers
Year: 2003
Value: 88",18
"2113",2004,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",89.3775335775336,18,"US - Maryland
Indicator: Absolute numbers
Year: 2004
Value: 89",18
"2114",2005,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",100.126785714286,18,"US - Maryland
Indicator: Absolute numbers
Year: 2005
Value: 100",18
"2115",2006,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",89.8233877233877,18,"US - Maryland
Indicator: Absolute numbers
Year: 2006
Value: 90",18
"2116",2007,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",67.1486111111111,18,"US - Maryland
Indicator: Absolute numbers
Year: 2007
Value: 67",18
"2117",2008,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",53.8333333333333,18,"US - Maryland
Indicator: Absolute numbers
Year: 2008
Value: 54",18
"2118",2009,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",57.6610028860029,18,"US - Maryland
Indicator: Absolute numbers
Year: 2009
Value: 58",18
"2119",2010,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",44.8563852813853,18,"US - Maryland
Indicator: Absolute numbers
Year: 2010
Value: 45",18
"2120",2011,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",44.2614357864358,18,"US - Maryland
Indicator: Absolute numbers
Year: 2011
Value: 44",18
"2121",2012,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",65.0234126984127,18,"US - Maryland
Indicator: Absolute numbers
Year: 2012
Value: 65",18
"2122",2013,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",67.0260461760462,18,"US - Maryland
Indicator: Absolute numbers
Year: 2013
Value: 67",18
"2123",2014,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",63.6263125763126,18,"US - Maryland
Indicator: Absolute numbers
Year: 2014
Value: 64",18
"2124",2015,"16","Pharmaceuticals",NA,"US - Maryland",NA,"US - Maryland","regio","Absolute numbers",75.7389638139638,18,"US - Maryland
Indicator: Absolute numbers
Year: 2015
Value: 76",18
"2125",1990,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",59.575,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1990
Value: 60",2
"2126",1991,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",64.2821428571429,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1991
Value: 64",2
"2127",1992,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",115.733874458874,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1992
Value: 116",2
"2128",1993,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",85.5678571428571,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1993
Value: 86",2
"2129",1994,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",116.690079365079,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1994
Value: 117",2
"2130",1995,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",192.904652584258,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1995
Value: 193",2
"2131",1996,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",175.69246031746,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1996
Value: 176",2
"2132",1997,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",211.314417375137,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1997
Value: 211",2
"2133",1998,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",273.132614607615,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1998
Value: 273",2
"2134",1999,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",351.456662781663,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 1999
Value: 351",2
"2135",2000,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",318.885573257376,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2000
Value: 319",2
"2136",2001,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",341.718047875991,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2001
Value: 342",2
"2137",2002,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",303.617890879749,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2002
Value: 304",2
"2138",2003,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",245.257299481564,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2003
Value: 245",2
"2139",2004,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",289.745834617739,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2004
Value: 290",2
"2140",2005,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",288.93552758158,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2005
Value: 289",2
"2141",2006,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",302.020235561652,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2006
Value: 302",2
"2142",2007,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",283.205745643246,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2007
Value: 283",2
"2143",2008,"16","Pharmaceuticals",NA,"US - Massachusetts",NA,"US - Massachusetts","regio","Absolute numbers",269.782769013976,2,"US - Massachusetts
Indicator: Absolute numbers
Year: 2008
Value: 270",2
