"","ind.code","year","variable","value","ind.name","Industry"
"420","21",2009,"GVA percentage change",-1.62726147433024,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2009
Value: -1.63%"
"421","21",2010,"GVA percentage change",2.20428377584793,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2010
Value: 2.2%"
"422","21",2018,"GVA percentage change",8.45814520337989,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2018
Value: 8.46%"
"423","21",2014,"GVA percentage change",0.880620217867554,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2014
Value: 0.88%"
"424","21",2003,"GVA in millions CHF",16058.8862519314,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2003
Value: 16058.89 million CHF"
"425","21",2004,"GVA in millions CHF",17681.2049675722,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2004
Value: 17681.2 million CHF"
"426","21",2001,"GVA in millions CHF",12930.8944880975,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2001
Value: 12930.89 million CHF"
"427","21",2002,"GVA in millions CHF",14913.2769390443,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2002
Value: 14913.28 million CHF"
"428","21",2008,"GVA in millions CHF",23518.1328646584,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2008
Value: 23518.13 million CHF"
"429","21",2019,"GVA percentage change",5.58390144760739,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2019
Value: 5.58%"
"430","21",2016,"GVA percentage change",14.7945911586371,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2016
Value: 14.79%"
"431","21",2007,"GVA in millions CHF",22854.7078683729,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2007
Value: 22854.71 million CHF"
"432","21",2001,"Share in GDP",2.78157340003417,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2001
Value: 2.78%"
"433","21",2002,"Share in GDP",3.20527172484373,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2002
Value: 3.21%"
"434","21",2003,"Share in GDP",3.41092356219834,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2003
Value: 3.41%"
"435","21",2004,"Share in GDP",3.6445519984554,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2004
Value: 3.64%"
"436","21",2005,"Share in GDP",3.75472468968468,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2005
Value: 3.75%"
"437","21",2006,"Share in GDP",3.92218143720293,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2006
Value: 3.92%"
"438","21",2007,"Share in GDP",4.00879555374301,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2007
Value: 4.01%"
"439","21",2005,"GVA in millions CHF",18934.3571654128,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2005
Value: 18934.36 million CHF"
"440","21",2006,"GVA in millions CHF",21006.8783811872,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2006
Value: 21006.88 million CHF"
"441","21",1997,"Share in GDP",2.04230824685558,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 1997
Value: 2.04%"
"442","21",1998,"Share in GDP",2.27390266913554,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 1998
Value: 2.27%"
"443","21",1999,"Share in GDP",2.34318732666442,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 1999
Value: 2.34%"
"444","21",2000,"Share in GDP",2.42984320104815,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2000
Value: 2.43%"
"445","21",1997,"GVA in millions CHF",8479.79601240367,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 1997
Value: 8479.8 million CHF"
"446","21",1998,"GVA in millions CHF",9693.40064636948,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 1998
Value: 9693.4 million CHF"
"447","21",1999,"GVA in millions CHF",10085.794767621,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 1999
Value: 10085.79 million CHF"
"448","21",2000,"GVA in millions CHF",10979.1347313308,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2000
Value: 10979.13 million CHF"
"449","21",2013,"GVA in millions CHF",24365.2866368231,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2013
Value: 24365.29 million CHF"
"450","21",2014,"GVA in millions CHF",24579.8522770884,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2014
Value: 24579.85 million CHF"
"451","21",2015,"GVA in millions CHF",27099.4796242592,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2015
Value: 27099.48 million CHF"
"452","21",2008,"Share in GDP",3.95279919583146,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2008
Value: 3.95%"
"453","21",2017,"GVA in millions CHF",33426.6920304703,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2017
Value: 33426.69 million CHF"
"454","21",2018,"GVA in millions CHF",36253.9701790941,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2018
Value: 36253.97 million CHF"
"455","21",2019,"GVA in millions CHF",38278.3561447397,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2019
Value: 38278.36 million CHF"
"456","21",2012,"Share in GDP",3.6747369768068,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2012
Value: 3.67%"
"457","21",2013,"Share in GDP",3.81072228265028,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2013
Value: 3.81%"
"458","21",2009,"GVA in millions CHF",23135.43134907,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2009
Value: 23135.43 million CHF"
"459","21",2010,"GVA in millions CHF",23645.40190877,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2010
Value: 23645.4 million CHF"
"460","21",2011,"GVA in millions CHF",22546.4280079206,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2011
Value: 22546.43 million CHF"
"461","21",2012,"GVA in millions CHF",23073.8673284469,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2012
Value: 23073.87 million CHF"
"462","21",2018,"Share in GDP",5.1847325959805,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2018
Value: 5.18%"
"463","21",2019,"Share in GDP",5.41615959522459,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2019
Value: 5.42%"
"464","21",1997,"GVA percentage change",NA,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 1997
Value: NA%"
"465","21",2016,"GVA in millions CHF",31108.7368407866,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA in millions CHF
Year: 2016
Value: 31108.74 million CHF"
"466","21",1999,"GVA percentage change",4.04805429556277,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 1999
Value: 4.05%"
"467","21",2000,"GVA percentage change",8.8574077134484,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2000
Value: 8.86%"
"468","21",2001,"GVA percentage change",17.7769906693741,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2001
Value: 17.78%"
"469","21",2002,"GVA percentage change",15.3305902601827,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2002
Value: 15.33%"
"470","21",2003,"GVA percentage change",7.68180807993858,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2003
Value: 7.68%"
"471","21",2014,"Share in GDP",3.77341282090565,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2014
Value: 3.77%"
"472","21",2015,"Share in GDP",4.13887030629936,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2015
Value: 4.14%"
"473","21",2016,"Share in GDP",4.67698291939087,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2016
Value: 4.68%"
"474","21",2017,"Share in GDP",4.96873284007374,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2017
Value: 4.97%"
"475","21",2008,"GVA percentage change",2.90279359555296,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2008
Value: 2.9%"
"476","21",2004,"GVA percentage change",10.1023115189305,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2004
Value: 10.1%"
"477","21",2005,"GVA percentage change",7.08748187772776,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2005
Value: 7.09%"
"478","21",2009,"Share in GDP",3.94699591650059,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2009
Value: 3.95%"
"479","21",1998,"GVA percentage change",14.311719670976,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 1998
Value: 14.31%"
"480","21",2011,"Share in GDP",3.64316808276553,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2011
Value: 3.64%"
"481","21",2006,"GVA percentage change",10.9458229696873,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2006
Value: 10.95%"
"482","21",2010,"Share in GDP",3.89658462396596,"Pharmaceutical products","Pharmaceutical products
Indicator: Share in GDP
Year: 2010
Value: 3.9%"
"483","21",2007,"GVA percentage change",8.79630687461201,"Pharmaceutical products","Pharmaceutical products
Indicator: GVA percentage change
Year: 2007
Value: 8.8%"
"484","22",1997,"GVA percentage change",NA,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 1997
Value: NA%"
"485","22",1998,"GVA percentage change",1.32560874913695,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 1998
Value: 1.33%"
"486","22",1999,"GVA percentage change",-0.438793200532863,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 1999
Value: -0.44%"
"487","22",2000,"GVA percentage change",2.11978256305638,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2000
Value: 2.12%"
"488","22",2001,"GVA percentage change",3.46139075972195,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2001
Value: 3.46%"
"489","22",2002,"GVA percentage change",-5.1607317447894,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2002
Value: -5.16%"
"490","22",2003,"GVA percentage change",-2.15176282962007,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2003
Value: -2.15%"
"491","22",2004,"GVA percentage change",2.6874810875993,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2004
Value: 2.69%"
"492","22",2005,"GVA percentage change",2.54322852223414,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2005
Value: 2.54%"
"493","22",2006,"GVA percentage change",8.1148504913104,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2006
Value: 8.11%"
"494","22",2007,"GVA percentage change",5.31986849301689,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2007
Value: 5.32%"
"495","22",2008,"GVA percentage change",4.70514998732549,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2008
Value: 4.71%"
"496","22",2009,"GVA percentage change",-10.7077376908332,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2009
Value: -10.71%"
"497","22",2010,"GVA percentage change",1.37461555039563,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2010
Value: 1.37%"
"498","22",2011,"GVA percentage change",0.781689998035847,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2011
Value: 0.78%"
"499","22",2012,"GVA percentage change",-4.78519121619458,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2012
Value: -4.79%"
"500","22",2013,"GVA percentage change",2.55806888342171,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2013
Value: 2.56%"
"501","22",2014,"GVA percentage change",-0.15481902717478,"Rubber and plastic products","Rubber and plastic products
Indicator: GVA percentage change
Year: 2014
Value: -0.15%"
